n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms,total_train_time_s
387,-19.0,-12.96,-6.0,2931.56,8263.689,9.850499391555786
388,-19.0,-12.97,-6.0,2920.88,8307.495,11.57956838607788
389,-19.0,-13.05,-6.0,2915.07,8449.731,10.922389268875122
390,-19.0,-13.05,-6.0,2915.07,8585.455,10.040564060211182
391,-19.0,-12.99,-6.0,2926.95,8793.761,10.775946855545044
392,-19.0,-12.85,-6.0,2937.18,8827.74,10.065102815628052
393,-19.0,-12.85,-6.0,2937.18,8984.263,11.20922064781189
394,-19.0,-12.87,-6.0,2934.65,9114.237,10.390340805053711
395,-19.0,-12.9,-6.0,2925.04,9078.749,10.260012149810791
396,-19.0,-12.9,-6.0,2927.04,9074.893,9.99065899848938
397,-19.0,-12.82,-6.0,2942.65,9206.408,11.142563819885254
398,-19.0,-12.79,-6.0,2951.69,8997.429,9.452594757080078
399,-19.0,-12.74,-5.0,2957.99,8916.192,10.053626537322998
400,-19.0,-12.68,-5.0,2964.89,8970.813,10.689886331558228
401,-19.0,-12.6,-5.0,2974.26,8829.595,9.297251462936401
402,-19.0,-12.63,-5.0,2969.89,8728.579,9.0934476852417
403,-19.0,-12.63,-5.0,2968.95,8572.112,9.591229438781738
404,-19.0,-12.54,-5.0,2974.97,8511.403,9.762785196304321
405,-19.0,-12.55,-5.0,2975.76,8556.443,10.742740392684937
406,-19.0,-12.58,-5.0,2971.85,8559.833,10.03213119506836
407,-19.0,-12.6,-5.0,2973.27,8396.897,9.535268545150757
408,-19.0,-12.61,-5.0,2970.08,8616.023,11.69356083869934
409,-19.0,-12.61,-5.0,2971.82,8544.148,9.395933628082275
410,-19.0,-12.58,-5.0,2973.35,8612.33,11.341918468475342
411,-19.0,-12.57,-5.0,2971.9,8775.188,11.016857385635376
412,-19.0,-12.52,-5.0,2969.97,8802.952,9.362654685974121
413,-19.0,-12.6,-5.0,2957.2,8640.84,7.999900579452515
414,-19.0,-12.6,-5.0,2961.1,8732.053,10.640429735183716
415,-19.0,-12.61,-5.0,2959.26,8650.953,9.899129390716553
416,-19.0,-12.64,-5.0,2955.78,8597.043,9.529063940048218
417,-19.0,-12.61,-5.0,2956.58,8721.578,10.763368606567383
418,-19.0,-12.66,-5.0,2953.88,8560.993,10.041373014450073
419,-19.0,-12.66,-5.0,2955.29,8742.218,11.184214115142822
420,-19.0,-12.65,-5.0,2959.57,8558.408,9.509429454803467
421,-19.0,-12.71,-5.0,2952.01,8443.541,9.842983722686768
422,-19.0,-12.71,-5.0,2952.01,8578.749,10.69752311706543
423,-19.0,-12.74,-5.0,2950.82,8686.692,9.065476417541504
424,-19.0,-12.7,-5.0,2951.87,8788.229,11.69672966003418
425,-19.0,-12.7,-5.0,2951.87,8851.669,10.529600620269775
426,-19.0,-12.72,-5.0,2949.66,8999.987,10.931057214736938
427,-19.0,-12.75,-5.0,2944.63,8896.368,9.729286432266235
428,-19.0,-12.75,-5.0,2944.63,8906.064,10.19008207321167
429,-19.0,-12.73,-5.0,2947.21,8841.387,10.529658555984497
430,-19.0,-12.71,-5.0,2949.98,8887.107,9.9258713722229
431,-19.0,-12.71,-5.0,2949.98,8820.038,9.122659683227539
432,-19.0,-12.71,-5.0,2949.23,8837.969,10.880604028701782
433,-19.0,-12.75,-5.0,2949.1,8998.66,10.725123167037964
434,-19.0,-12.8,-5.0,2950.38,8798.403,9.68131709098816
435,-19.0,-12.8,-5.0,2957.08,8822.2,10.773524761199951
436,-19.0,-12.83,-5.0,2951.01,8808.48,10.869867324829102
437,-19.0,-12.81,-5.0,2953.38,8833.266,9.949867725372314
438,-19.0,-12.84,-5.0,2950.14,8887.167,10.689875841140747
439,-19.0,-12.84,-5.0,2950.69,8845.114,10.064282417297363
440,-19.0,-12.77,-5.0,2958.76,8734.576,8.806810140609741
441,-19.0,-12.79,-5.0,2957.7,8849.962,10.314533948898315
442,-19.0,-12.77,-5.0,2951.6,8865.228,10.995612621307373
443,-19.0,-12.78,-5.0,2946.05,8721.139,9.29293704032898
444,-19.0,-12.76,-5.0,2949.09,8773.705,10.222519397735596
445,-19.0,-12.82,-5.0,2938.24,8768.16,10.73322319984436
446,-19.0,-12.87,-5.0,2935.05,8673.61,9.90236783027649
447,-19.0,-12.89,-5.0,2937.56,8593.219,9.179765462875366
448,-19.0,-12.93,-5.0,2940.87,8463.257,9.371801137924194
449,-19.0,-12.81,-5.0,2951.89,8695.445,12.397674322128296
450,-18.0,-12.72,-5.0,2960.42,8854.72,10.389237642288208
451,-18.0,-12.79,-5.0,2958.5,8816.361,9.906988859176636
452,-18.0,-12.8,-5.0,2957.3,8597.78,8.833122968673706
453,-18.0,-12.82,-5.0,2950.63,8783.02,11.064937114715576
454,-18.0,-12.86,-5.0,2952.21,8746.476,9.819987297058105
455,-18.0,-12.89,-5.0,2950.07,8657.39,9.832785367965698
456,-18.0,-12.84,-5.0,2955.36,8635.328,9.642305850982666
457,-18.0,-12.9,-5.0,2953.98,8765.267,10.466631650924683
458,-18.0,-12.88,-5.0,2960.67,8908.866,10.793697118759155
459,-18.0,-12.88,-5.0,2964.34,8785.006,11.207127571105957
460,-18.0,-12.96,-5.0,2958.09,8743.26,10.01428484916687
461,-18.0,-12.96,-5.0,2960.52,8878.406,11.247262716293335
462,-18.0,-12.96,-5.0,2958.35,9090.463,10.960693597793579
463,-18.0,-12.94,-5.0,2960.13,9061.916,10.818835735321045
464,-18.0,-12.95,-5.0,2960.4,9042.349,9.67648720741272
465,-18.0,-12.94,-5.0,2961.73,8947.289,8.852413177490234
466,-18.0,-12.99,-5.0,2959.79,8962.975,9.836965560913086
467,-18.0,-12.96,-5.0,2961.03,9002.193,10.797698259353638
468,-18.0,-12.97,-5.0,2959.37,8909.858,9.866827011108398
469,-18.0,-13.01,-5.0,2960.56,8856.351,10.63628625869751
470,-18.0,-12.99,-5.0,2960.14,8790.869,9.346816539764404
471,-18.0,-12.99,-5.0,2960.49,8618.67,9.563621282577515
472,-18.0,-13.05,-5.0,2953.41,8465.435,9.439958572387695
473,-18.0,-13.09,-5.0,2950.44,8360.46,9.779521942138672
474,-18.0,-13.1,-5.0,2948.6,8454.106,10.621692657470703
475,-18.0,-13.12,-5.0,2946.61,8494.09,9.306624174118042
476,-18.0,-13.09,-5.0,2956.25,8434.746,9.24116039276123
477,-18.0,-13.13,-5.0,2949.86,8438.221,10.856417417526245
478,-18.0,-13.1,-5.0,2952.46,8466.833,10.219919443130493
479,-18.0,-13.03,-5.0,2961.14,8513.475,11.150748014450073
480,-18.0,-13.03,-5.0,2961.14,8507.595,9.357637643814087
481,-18.0,-12.96,-5.0,2967.26,8495.961,9.399423837661743
482,-18.0,-12.96,-5.0,2969.83,8598.028,10.447803735733032
483,-18.0,-12.93,-5.0,2974.68,8666.926,10.431625843048096
484,-18.0,-12.95,-5.0,2967.45,8667.096,10.624121904373169
485,-18.0,-12.97,-5.0,2971.88,8715.336,9.819843053817749
486,-18.0,-13.01,-5.0,2970.26,8839.154,10.497354745864868
487,-18.0,-12.98,-5.0,2973.53,8701.077,9.455785751342773
488,-18.0,-12.98,-5.0,2973.71,8728.675,10.439682722091675
489,-18.0,-12.96,-5.0,2976.68,8561.042,9.465259552001953
490,-18.0,-12.89,-5.0,2984.38,8557.287,9.192667245864868
491,-18.0,-12.91,-5.0,2985.92,8576.154,9.620870590209961
492,-18.0,-12.87,-5.0,2986.32,8473.291,9.41144585609436
493,-18.0,-12.85,-5.0,2986.05,8599.971,11.717763900756836
494,-18.0,-12.83,-5.0,2987.51,8427.894,8.833938837051392
495,-18.0,-12.8,-5.0,2992.61,8492.74,10.426993370056152
496,-18.0,-12.79,-5.0,2991.2,8436.28,9.913286685943604
497,-18.0,-12.78,-5.0,2989.45,8423.141,9.402132511138916
498,-18.0,-12.79,-5.0,2991.96,8462.184,10.827944040298462
499,-18.0,-12.76,-5.0,2994.59,8413.385,8.907208919525146
500,-18.0,-12.76,-5.0,2994.59,8515.953,10.27824354171753
501,-18.0,-12.72,-5.0,3000.26,8522.898,9.731724262237549
502,-18.0,-12.73,-5.0,2998.36,8567.805,9.892024517059326
503,-18.0,-12.73,-5.0,2998.36,8531.896,11.335131168365479
504,-18.0,-12.72,-5.0,3001.27,8715.661,10.746299028396606
505,-18.0,-12.72,-5.0,2995.93,8571.087,8.941025018692017
506,-18.0,-12.69,-5.0,2996.43,8659.372,10.838314771652222
507,-18.0,-12.65,-5.0,2992.4,8787.25,10.711374759674072
508,-18.0,-12.65,-5.0,2992.4,8858.079,11.515588998794556
509,-18.0,-12.71,-5.0,2983.73,9091.615,11.256683588027954
510,-18.0,-12.72,-5.0,2989.59,9089.465,10.23862361907959
511,-18.0,-12.72,-5.0,2989.59,9151.737,10.302258968353271
512,-18.0,-12.67,-5.0,2995.66,9146.212,9.861682653427124
513,-18.0,-12.73,-5.0,2989.86,8902.213,8.923608779907227
514,-18.0,-12.73,-5.0,2989.86,8862.722,10.339510679244995
515,-18.0,-12.75,-5.0,2988.2,9064.054,10.956207513809204
516,-18.0,-12.79,-5.0,2991.91,9074.12,10.893195629119873
517,-18.0,-12.79,-5.0,2991.91,8913.169,9.028883934020996
518,-18.0,-12.79,-5.0,2991.91,8846.956,10.880359411239624
519,-18.0,-12.65,-5.0,3007.51,8658.252,9.418389081954956
520,-18.0,-12.65,-5.0,3007.51,8625.598,9.864971160888672
521,-18.0,-12.65,-5.0,3007.51,8711.551,11.184608221054077
522,-18.0,-12.69,-5.0,3003.64,8749.668,10.19045877456665
523,-18.0,-12.69,-5.0,3003.64,8990.634,11.314483404159546
524,-18.0,-12.69,-5.0,3003.64,8966.075,10.107037782669067
525,-18.0,-12.79,-7.0,3004.57,8950.373,10.822267055511475
526,-18.0,-12.79,-7.0,3004.57,8867.449,10.061295747756958
527,-18.0,-12.79,-7.0,3004.57,9038.976,10.767220497131348
528,-18.0,-12.78,-7.0,3003.19,8873.343,9.202660322189331
529,-18.0,-12.75,-7.0,3005.89,8880.424,9.465858459472656
530,-18.0,-12.75,-7.0,3005.89,8926.717,10.381490707397461
531,-18.0,-12.73,-7.0,3002.94,8734.704,9.267206192016602
532,-18.0,-12.67,-7.0,3007.52,8883.454,11.694686889648438
533,-18.0,-12.67,-7.0,3007.52,8745.693,9.937914371490479
534,-18.0,-12.58,-7.0,3012.74,8711.384,9.738376379013062
535,-18.0,-12.59,-7.0,3011.38,8641.021,10.132060527801514
536,-18.0,-12.59,-7.0,3011.38,8685.533,10.49057650566101
537,-18.0,-12.6,-7.0,3011.24,8735.686,11.267575025558472
538,-18.0,-12.61,-7.0,3018.1,8854.027,10.43504810333252
539,-18.0,-12.61,-7.0,3018.1,8827.045,9.197993040084839
540,-18.0,-12.62,-7.0,3016.59,8890.856,10.99793028831482
541,-18.0,-12.58,-7.0,3030.53,8975.988,10.116329193115234
542,-18.0,-12.59,-7.0,3031.5,8740.428,9.296037197113037
543,-18.0,-12.59,-7.0,3031.5,8816.588,10.702537298202515
544,-17.0,-12.54,-7.0,3036.64,8845.607,10.035585641860962
545,-17.0,-12.56,-7.0,3036.43,8774.569,9.411097764968872
546,-17.0,-12.56,-7.0,3036.43,8920.783,11.947492599487305
547,-17.0,-12.54,-7.0,3036.45,8836.169,10.44603443145752
548,-17.0,-12.55,-7.0,3036.09,8716.549,9.207586288452148
549,-17.0,-12.54,-7.0,3035.99,8895.518,10.996746301651001
550,-17.0,-12.59,-7.0,3039.07,8848.961,10.548802375793457
551,-17.0,-12.58,-7.0,3036.6,8810.058,9.724297046661377
552,-17.0,-12.56,-7.0,3038.43,9005.693,11.287961483001709
553,-17.0,-12.57,-7.0,3037.76,8960.422,10.231460571289062
554,-17.0,-12.56,-7.0,3036.89,8959.763,9.994549751281738
555,-17.0,-12.6,-7.0,3031.54,9071.683,10.519031763076782
556,-17.0,-12.63,-7.0,3029.06,8919.49,10.421492576599121
557,-17.0,-12.6,-7.0,3031.61,9001.075,11.221231698989868
558,-17.0,-12.55,-7.0,3034.14,9212.758,11.332375764846802
559,-17.0,-12.59,-7.0,3029.19,9149.685,10.350245237350464
560,-17.0,-12.5,-7.0,3040.63,9060.293,9.61620020866394
561,-17.0,-12.45,-7.0,3043.15,9207.493,11.189006567001343
562,-17.0,-12.39,-7.0,3047.7,9157.193,10.781716346740723
563,-17.0,-12.41,-7.0,3046.92,9071.391,9.400184392929077
564,-17.0,-12.35,-7.0,3048.8,9062.06,9.887190341949463
565,-17.0,-12.31,-7.0,3049.82,8959.104,9.503160953521729
566,-17.0,-12.28,-7.0,3058.54,8926.915,10.182846784591675
567,-17.0,-12.26,-7.0,3056.24,8705.254,9.034027338027954
568,-17.0,-12.28,-7.0,3058.48,8543.492,9.785167455673218
569,-17.0,-12.3,-7.0,3054.96,8522.469,10.12751293182373
570,-17.0,-12.25,-7.0,3057.69,8737.462,11.853088140487671
571,-17.0,-12.25,-7.0,3055.46,8657.934,10.430837154388428
572,-17.0,-12.22,-7.0,3059.58,8534.322,9.582964658737183
573,-17.0,-12.16,-7.0,3067.17,8528.039,9.316635370254517
574,-17.0,-12.2,-7.0,3060.48,8704.657,11.668322801589966
575,-17.0,-12.2,-7.0,3060.48,8876.134,11.175546884536743
576,-17.0,-12.23,-7.0,3057.81,8836.826,9.753947734832764
577,-17.0,-12.18,-7.0,3065.17,9043.429,11.093931913375854
578,-17.0,-12.18,-7.0,3062.06,9118.856,10.461613893508911
579,-17.0,-12.18,-7.0,3066.4,9207.839,11.042276382446289
580,-17.0,-12.15,-7.0,3073.0,9054.375,10.275879144668579
581,-17.0,-12.18,-7.0,3070.24,9247.01,12.271681547164917
582,-17.0,-12.14,-7.0,3075.2,9235.078,9.456571578979492
583,-17.0,-12.1,-7.0,3075.55,9264.45,9.587444305419922
584,-17.0,-12.07,-7.0,3082.83,9131.032,10.360476016998291
585,-17.0,-12.08,-7.0,3078.79,9008.172,9.986767768859863
586,-17.0,-12.05,-7.0,3086.37,9036.292,10.04775857925415
587,-17.0,-12.05,-7.0,3084.44,9150.421,12.203564643859863
588,-17.0,-12.01,-7.0,3087.39,9141.578,10.373898029327393
589,-17.0,-12.0,-7.0,3086.83,9117.985,10.826833724975586
590,-17.0,-11.94,-7.0,3095.14,9153.191,10.644205570220947
591,-17.0,-11.92,-7.0,3094.11,8913.483,9.912230730056763
592,-17.0,-11.91,-7.0,3096.02,8859.198,8.869301080703735
593,-17.0,-11.81,-7.0,3102.2,8978.196,10.838114738464355
594,-17.0,-11.81,-7.0,3102.2,8802.205,8.635889530181885
595,-17.0,-11.78,-7.0,3105.34,8718.991,9.159253120422363
596,-17.0,-11.86,-7.0,3097.05,8767.906,10.45339059829712
597,-17.0,-11.86,-7.0,3097.05,8682.446,11.352500677108765
598,-17.0,-11.85,-7.0,3095.15,8669.89,10.238150596618652
599,-17.0,-11.88,-7.0,3092.08,8630.128,10.444094896316528
600,-17.0,-11.88,-7.0,3092.08,8542.911,9.763999462127686
601,-17.0,-11.94,-7.0,3080.88,8659.767,11.104137659072876
602,-17.0,-11.91,-7.0,3081.87,8832.528,10.584006309509277
603,-17.0,-11.82,-7.0,3091.29,8885.3,11.367990255355835
604,-17.0,-11.84,-7.0,3088.71,9019.787,9.922584533691406
605,-17.0,-11.83,-7.0,3085.95,9121.671,10.150754928588867
606,-17.0,-11.83,-7.0,3094.22,9017.978,9.510130167007446
607,-17.0,-11.81,-7.0,3094.11,8961.729,10.799198389053345
608,-17.0,-11.8,-7.0,3096.18,9028.139,10.939064025878906
609,-17.0,-11.76,-7.0,3100.31,8977.566,9.921655654907227
610,-17.0,-11.76,-7.0,3098.7,9038.032,10.381199836730957
611,-17.0,-11.77,-7.0,3096.27,8884.397,9.502492904663086
612,-17.0,-11.86,-7.0,3088.57,8791.61,9.714098691940308
613,-17.0,-11.74,-6.0,3101.31,8759.673,10.975162029266357
614,-17.0,-11.73,-6.0,3103.06,8755.5,9.898958444595337
615,-16.0,-11.68,-6.0,3106.37,8769.238,10.34177827835083
616,-16.0,-11.66,-6.0,3100.21,8851.473,10.25272512435913
617,-16.0,-11.66,-6.0,3100.21,8764.306,9.913201332092285
618,-16.0,-11.65,-6.0,3098.75,8656.116,9.838293075561523
619,-16.0,-11.69,-6.0,3094.68,8693.095,10.278625011444092
620,-16.0,-11.69,-6.0,3094.68,8643.893,9.848579168319702
621,-16.0,-11.68,-6.0,3089.73,8758.483,10.684171676635742
622,-16.0,-11.69,-6.0,3092.37,8687.953,8.966012954711914
623,-16.0,-11.69,-6.0,3092.37,8527.064,9.39082384109497
624,-16.0,-11.69,-6.0,3092.37,8547.063,10.123103141784668
625,-16.0,-11.69,-6.0,3090.24,8463.81,9.472382307052612
626,-16.0,-11.69,-6.0,3090.24,8475.566,10.401453256607056
627,-16.0,-11.69,-6.0,3090.24,8555.287,10.71861481666565
628,-16.0,-11.74,-6.0,3082.22,8548.899,9.792427778244019
629,-16.0,-11.74,-6.0,3082.22,8550.936,10.291813611984253
630,-16.0,-11.74,-6.0,3082.22,8536.237,9.71970248222351
631,-16.0,-11.62,-6.0,3090.68,8556.924,10.884644031524658
632,-16.0,-11.62,-6.0,3090.68,8527.299,8.644423007965088
633,-16.0,-11.62,-6.0,3090.68,8545.364,9.534534692764282
634,-16.0,-11.69,-6.0,3085.75,8537.006,10.045172214508057
635,-16.0,-11.67,-6.0,3087.56,8604.632,10.146039485931396
636,-16.0,-11.8,-6.0,3073.75,8685.237,11.281340599060059
637,-16.0,-11.82,-6.0,3073.31,8720.49,11.083586931228638
638,-16.0,-11.81,-6.0,3074.43,8781.137,10.390778064727783
639,-16.0,-11.82,-6.0,3071.39,8772.027,10.169718503952026
640,-16.0,-11.87,-6.0,3068.29,8791.026,9.94151520729065
641,-16.0,-11.91,-6.0,3066.3,8764.757,10.679330825805664
642,-16.0,-11.91,-6.0,3066.3,8732.212,8.359419584274292
643,-16.0,-11.93,-6.0,3062.25,8822.762,10.511454343795776
644,-16.0,-11.88,-6.0,3070.79,8805.754,9.822357177734375
645,-16.0,-11.88,-6.0,3070.79,8789.972,10.001514673233032
646,-16.0,-11.87,-6.0,3073.11,8624.827,9.640699625015259
647,-16.0,-11.84,-6.0,3076.82,8348.882,8.299639225006104
648,-16.0,-11.82,-6.0,3082.78,8396.556,10.837525367736816
649,-16.0,-11.8,-6.0,3078.49,8273.185,9.016846418380737
650,-16.0,-11.83,-6.0,3072.83,8316.388,10.320765733718872
651,-16.0,-11.77,-6.0,3079.61,8292.033,10.398633241653442
652,-16.0,-11.69,-6.0,3083.41,8477.557,10.21113133430481
653,-16.0,-11.7,-6.0,3083.89,8532.665,11.046019554138184
654,-16.0,-11.68,-6.0,3086.54,8510.343,9.614189863204956
655,-16.0,-11.64,-6.0,3088.41,8543.644,10.319485425949097
656,-16.0,-11.65,-6.0,3085.11,8562.548,9.72252082824707
657,-16.0,-11.62,-6.0,3086.43,8807.365,10.77727222442627
658,-16.0,-11.56,-6.0,3089.2,9002.567,12.775301218032837
659,-16.0,-11.55,-6.0,3093.3,9127.048,10.179250240325928
660,-16.0,-11.57,-6.0,3093.03,9156.441,10.660303354263306
661,-16.0,-11.57,-6.0,3093.03,9099.744,9.851319551467896
662,-16.0,-11.54,-6.0,3097.49,9084.167,10.035254716873169
663,-16.0,-11.52,-6.0,3095.72,8981.922,10.003304958343506
664,-16.0,-11.52,-6.0,3095.72,9090.3,10.721898794174194
665,-16.0,-11.47,-6.0,3100.52,9058.729,10.059165239334106
666,-16.0,-11.5,-6.0,3101.11,9016.698,9.357230186462402
667,-16.0,-11.5,-6.0,3101.11,8934.749,9.937615156173706
668,-16.0,-11.52,-6.0,3101.09,8633.207,9.826038837432861
669,-16.0,-11.48,-6.0,3102.67,8708.977,11.026423692703247
670,-16.0,-11.48,-6.0,3102.67,8745.375,11.038553953170776
671,-16.0,-11.46,-6.0,3103.41,8777.113,10.138277769088745
672,-16.0,-11.41,-6.0,3107.61,8809.508,10.435241937637329
673,-16.0,-11.41,-6.0,3107.61,8905.819,11.015322923660278
674,-16.0,-11.38,-6.0,3113.38,8772.653,9.317255973815918
675,-16.0,-11.4,-6.0,3111.78,8750.183,9.759716272354126
676,-16.0,-11.37,-6.0,3112.31,8819.856,10.000613451004028
677,-16.0,-11.34,-6.0,3112.76,8954.108,11.227214813232422
678,-16.0,-11.29,-6.0,3114.83,8926.204,9.511547803878784
679,-16.0,-11.28,-6.0,3118.52,8798.963,9.70949649810791
680,-16.0,-11.32,-6.0,3112.26,8785.89,10.84684681892395
681,-16.0,-11.32,-6.0,3115.18,8792.199,10.210374116897583
682,-16.0,-11.26,-6.0,3119.27,8794.804,10.43231987953186
683,-16.0,-11.25,-6.0,3116.69,8758.317,10.621462106704712
684,-16.0,-11.26,-6.0,3114.46,8994.41,11.762066125869751
685,-16.0,-11.26,-6.0,3114.46,9131.299,11.130284547805786
686,-16.0,-11.29,-6.0,3109.15,9237.54,11.08816409111023
687,-16.0,-11.33,-6.0,3104.63,9091.109,9.843160629272461
688,-16.0,-11.3,-6.0,3113.05,9101.76,9.61734676361084
689,-16.0,-11.18,-6.0,3123.54,9245.588,11.143361568450928
690,-16.0,-11.23,-6.0,3118.38,9147.215,9.874648332595825
691,-16.0,-11.21,-6.0,3118.33,9264.129,11.403626203536987
692,-16.0,-11.19,-6.0,3120.34,9230.306,10.05420184135437
693,-16.0,-11.13,-6.0,3122.86,9220.665,10.561887979507446
694,-16.0,-11.13,-6.0,3122.86,8988.71,9.427350997924805
695,-16.0,-11.18,-6.0,3114.97,8877.754,10.066877841949463
696,-16.0,-11.17,-6.0,3112.68,8792.247,10.226995468139648
697,-16.0,-11.13,-6.0,3115.35,8850.329,10.371376276016235
698,-16.0,-11.09,-6.0,3118.53,8994.95,11.055191040039062
699,-20.0,-11.17,-6.0,3116.29,8918.624,10.401088953018188
700,-20.0,-11.17,-6.0,3121.4,9132.589,12.036342144012451
701,-20.0,-11.19,-6.0,3118.41,8948.145,9.534111976623535
702,-20.0,-11.12,-5.0,3127.67,8964.159,10.249111652374268
703,-20.0,-11.08,-5.0,3129.67,8961.382,10.514882564544678
704,-20.0,-11.03,-5.0,3132.77,9171.288,11.485389471054077
705,-20.0,-10.98,-5.0,3136.01,9188.428,10.236988544464111
706,-20.0,-11.01,-5.0,3129.39,9148.158,9.856690168380737
707,-20.0,-10.99,-5.0,3124.47,9161.76,10.521102666854858
708,-20.0,-11.11,-5.0,3118.09,9013.465,9.610832691192627
709,-20.0,-11.1,-5.0,3119.93,8991.511,10.14588713645935
710,-20.0,-11.13,-5.0,3117.68,8692.257,9.08095383644104
711,-20.0,-11.08,-5.0,3122.36,8790.257,10.496291160583496
712,-20.0,-11.04,-5.0,3125.12,8689.965,9.241013765335083
713,-20.0,-11.03,-5.0,3125.4,8670.116,10.28471851348877
714,-20.0,-11.03,-5.0,3125.4,8484.758,9.60831332206726
715,-20.0,-10.84,-5.0,3140.49,8505.966,10.502050876617432
716,-20.0,-10.84,-5.0,3140.49,8398.429,8.778812408447266
717,-20.0,-10.87,-5.0,3138.61,8323.1,9.817800760269165
718,-20.0,-10.79,-5.0,3143.94,8474.289,11.121764421463013
719,-20.0,-10.79,-5.0,3143.94,8434.889,9.741854906082153
720,-20.0,-10.7,-4.0,3152.1,8513.5,9.822422742843628
721,-20.0,-10.67,-4.0,3148.74,8636.484,11.779279470443726
722,-20.0,-10.67,-4.0,3148.74,8760.756,10.452256679534912
723,-20.0,-10.7,-4.0,3143.42,8843.618,11.101918697357178
724,-20.0,-10.75,-4.0,3142.55,8799.097,9.185305833816528
725,-20.0,-10.71,-4.0,3143.62,8724.381,9.668261289596558
726,-20.0,-10.73,-4.0,3140.13,8935.879,10.88304853439331
727,-20.0,-10.71,-4.0,3143.48,8926.437,9.71406078338623
728,-20.0,-10.71,-4.0,3143.48,8954.55,11.37346625328064
729,-20.0,-10.72,-4.0,3139.22,9006.826,10.262733697891235
730,-20.0,-10.68,-4.0,3137.91,9113.407,10.925897598266602
731,-20.0,-10.68,-4.0,3137.91,8961.698,10.18921446800232
732,-20.0,-10.69,-4.0,3140.27,8999.325,10.895281314849854
733,-20.0,-10.7,-4.0,3138.51,9086.075,12.014598608016968
734,-20.0,-10.7,-4.0,3138.33,9351.367,11.862529754638672
735,-20.0,-10.7,-4.0,3138.33,9272.829,8.893703937530518
736,-20.0,-10.8,-4.0,3129.92,9313.69,11.285589456558228
737,-20.0,-10.8,-4.0,3129.92,9447.963,11.058862447738647
738,-20.0,-10.8,-4.0,3129.92,9384.259,10.748309850692749
739,-20.0,-10.79,-3.0,3128.21,9248.236,8.983426094055176
740,-20.0,-10.79,-3.0,3126.16,9274.186,11.186528444290161
741,-20.0,-10.79,-3.0,3126.16,9195.522,9.411989688873291
742,-20.0,-10.67,-3.0,3130.7,9102.515,9.932257413864136
743,-20.0,-10.62,-3.0,3131.22,8996.533,10.898513078689575
744,-20.0,-10.62,-3.0,3131.22,8893.065,10.795848846435547
745,-20.0,-10.62,-3.0,3130.55,9111.873,11.095150470733643
746,-20.0,-10.56,-3.0,3131.4,8899.786,9.14163613319397
747,-20.0,-10.56,-3.0,3131.4,8813.452,10.1503746509552
748,-20.0,-10.61,-3.0,3125.97,8826.212,10.873703002929688
749,-20.0,-10.58,-3.0,3131.76,8994.569,10.629480361938477
750,-20.0,-10.58,-3.0,3131.76,8945.906,10.645295143127441
751,-20.0,-10.54,-3.0,3132.74,9005.138,10.002996444702148
752,-20.0,-10.55,-3.0,3126.1,8988.012,9.750497817993164
753,-20.0,-10.52,-3.0,3130.51,8931.158,10.366730451583862
754,-20.0,-10.48,-3.0,3131.61,8985.77,11.35178518295288
755,-20.0,-10.46,-3.0,3131.66,9043.769,11.700324296951294
756,-20.0,-10.4,-3.0,3139.81,9137.798,10.088620901107788
757,-20.0,-10.41,-3.0,3134.32,9127.86,10.04991865158081
758,-20.0,-10.43,-3.0,3131.87,8924.185,8.878482341766357
759,-20.0,-10.45,-3.0,3125.04,8736.685,8.72776484489441
760,-20.0,-10.45,-3.0,3125.04,8770.401,11.008213758468628
761,-20.0,-10.36,-3.0,3127.29,8779.316,10.107983589172363
762,-20.0,-10.34,-3.0,3132.49,8688.726,8.833167791366577
763,-20.0,-10.38,-3.0,3127.01,8765.708,11.179563522338867
764,-20.0,-10.31,-3.0,3134.08,8764.205,11.368533849716187
765,-20.0,-10.34,-3.0,3127.81,8551.352,9.530655860900879
766,-20.0,-10.31,-3.0,3130.92,8718.825,11.788989782333374
767,-20.0,-10.3,-3.0,3126.71,8751.858,10.377875328063965
768,-20.0,-10.31,-3.0,3125.08,8884.665,10.203130722045898
769,-20.0,-10.34,-3.0,3120.9,9158.862,11.531074047088623
770,-20.0,-10.34,-3.0,3120.9,9091.556,10.322254657745361
771,-20.0,-10.32,-3.0,3121.21,9015.603,9.347064733505249
772,-20.0,-10.33,-3.0,3121.85,9245.612,11.157654285430908
773,-20.0,-10.32,-3.0,3125.4,9380.531,12.4918692111969
